grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Bardawil	baʁdawil	baʁdawil	baʁdawil	baʁdawil	compound	barda|wil	0.0	0.0	0.0	baʁdawil	baʁdawil	0.0	0.0
Barkmere	baʁkmeʁ	baʁkmɛʁ	baʁkmʁ	baʁkmɛʁ	compound	bar|k|mer|e	0.14285714285714285	0.16666666666666666	0.14285714285714285	baʁkmɛʁ	baʁkmiʁ	0.14285714285714285	0.14285714285714285
Barnabé	baʁnabe	baʁnabe	baʁnabe	baʁnabe	compound	bar|na|bé	0.0	0.0	0.0	baʁnabe	baʁnabe	0.0	0.0
Barthélemy	baʁtelemi	baʁtelemi	bɑθeɪləmi	baʁtelemi	compound	bar|thé|lem|y	0.0	0.5555555555555556	0.0	baʁtelemi	baʁtelemi	0.0	0.0
Baruch	baʁuʃ	baʁyk	bɑɹʌtʃ	baʁyʃ	compound	baruc|h	0.4	0.6666666666666666	0.2	baʁyk	baʁyʃ	0.4	0.2
Basilicate	bazilikat	bazilikat	bazilikat	bazilikat	compound	basilic|ate	0.0	0.0	0.0	bazilikat	bazilikat	0.0	0.0
Basle	bal	basl	basl	basl	compound	bas|le	0.25	0.25	0.25	bɑsl	basl	0.5	0.25
Bassorah	basɔʁa	basɔʁa	basoʁa	basɔʁa	compound	bassora|h	0.0	0.16666666666666666	0.0	basɔʁa	basɔʁa	0.0	0.0
Bastien	bastjɛ	bastjɛ	bastjɛ	bastjɛ	compound	bas|tien	0.0	0.0	0.0	bastjɛ̃	bastjɛ̃	0.14285714285714285	0.14285714285714285
Bastienne	bastjɛn	bastjɛn	bastjɛn	bastjɛn	compound	bas|tienne	0.0	0.0	0.0	bastjɛn	bastjɛn	0.0	0.0
Bastiennes	bastjɛn	bastjɛn	bastjɛn	bastjɛn	compound	bas|tiennes	0.0	0.0	0.0	bastjɛn	bastjɛn	0.0	0.0
Beauchamp	boʃɑ	boʃɑ	boʃɑ	boʃɑ	compound	beau|champ	0.0	0.0	0.0	boʃɑ̃	boʃɑ̃	0.2	0.2
Beaujeu	boʒø	boʒø	boʒø	boʒø	compound	beau|jeu	0.0	0.0	0.0	boʒø	boʒø	0.0	0.0
Beaumont	bomɔ	bomɔ	bomɔ	bomɔ	compound	beau|mont	0.0	0.0	0.0	bomɔ̃	bomɔ̃	0.2	0.2
Beaune	bon	bon	bon	bon	compound	beau|ne	0.0	0.0	0.0	bon	bon	0.0	0.0
Beauvais	bovɛ	bovɛ	bovɛ	bovɛ	compound	beau|vais	0.0	0.0	0.0	bovɛ	bovɛ	0.0	0.0
Beauval	boval	boval	boval	boval	compound	beau|val	0.0	0.0	0.0	boval	boval	0.0	0.0
Becquart	bɛkaʁ	bɛkaʁ	bɛkaʁ	bɛskaʁ	compound	bec|quart	0.0	0.0	0.16666666666666666	bɛkaʁ	bɛkaʁ	0.0	0.0
Belcourt	bɛlkuʁ	bɛlkuʁ	bɛlkuʁ	bɛlkuʁ	compound	bel|court	0.0	0.0	0.0	bɛlkuʁ	bɛlkuʁ	0.0	0.0
Belfort	bɛlfɔʁ	bɛlfɔʁ	bɛlfɔʁ	bɛlfɔʁ	compound	bel|fort	0.0	0.0	0.0	bɛlfɔʁ	bɛlfɔʁ	0.0	0.0
Belkaïd	bɛlkaid	bɛlkaid	bɛlkaid	bɛlkaid	compound	bel|ka|ïd	0.0	0.0	0.0	bɛlkaid	bɛlkaid	0.0	0.0
Bella	bɛla	bɛla	bɛla	bɛla	compound	bell|a	0.0	0.0	0.0	bɛla	bɛla	0.0	0.0
Bellechasse	bɛlʃas	bɛlʃas	bɛlɛʃas	bɛlʃas	compound	belle|chasse	0.0	0.14285714285714285	0.0	bɛlʃas	bɛləʃas	0.0	0.14285714285714285
Bellecombe	bɛlkɔb	bɛlkɔb	bɛlkɔb	bɛlkɔb	compound	belle|combe	0.0	0.0	0.0	bɛlkɔ̃b	bɛlkɔ̃b	0.14285714285714285	0.14285714285714285
Bellefontaine	bɛlfɔtɛn	bɛlfɔtɛn	bɛlfɔtɛn	bɛlfɔtɛn	compound	belle|fontaine	0.0	0.0	0.0	bɛlfɔ̃tɛn	bɛlfɔ̃tɛn	0.1111111111111111	0.1111111111111111
Belleterre	bɛltɛʁ	bɛltɛʁ	bɛltɛʁ	bɛltɛʁ	compound	belle|terre	0.0	0.0	0.0	bɛltɛʁ	bɛltɛʁ	0.0	0.0
Belmessous	bɛlmɛsus	bɛlmɛsus	bɛlmɛsu	bɛlmɛsu	compound	bel|mess|ous	0.0	0.14285714285714285	0.14285714285714285	bɛlmɛsu	bɛlmɛsu	0.14285714285714285	0.14285714285714285
Benchiba	bɛnʃiba	bɛkiba	bɑʃiba	bɑʃiba	compound	ben|chi|ba	0.3333333333333333	0.3333333333333333	0.3333333333333333	bɛ̃ʃiba	bɑ̃ʃiba	0.14285714285714285	0.2857142857142857
Berlinoises	bɛʁlinwɑz	bɛʁlinwaz	bɛʁlinwaz	bɛʁlinwaz	compound	berlinoise|s	0.1111111111111111	0.1111111111111111	0.1111111111111111	bɛʁlinwaz	bɛʁlinwaz	0.1111111111111111	0.1111111111111111
Bernadette	bɛʁnadɛt	bɛʁnadɛt	bɛʁnadɛt	bɛʁnadɛt	compound	berna|dette	0.0	0.0	0.0	bɛʁnadɛt	bɛʁnadɛt	0.0	0.0
Bernon	bɛʁnɔ	bɛʁnɔ	bɛʁnɔ	bɛʁnɔ	compound	ber|non	0.0	0.0	0.0	bɛʁnɔ̃	bɛʁnɔ̃	0.16666666666666666	0.16666666666666666
Betafo	betafo	betafo	bətafo	bətafo	compound	bet|af|o	0.0	0.16666666666666666	0.16666666666666666	betafɔ	betafo	0.16666666666666666	0.0
Beyrouthin	beʁutɛ	beʁutɛ	beɪɹaʊθɪn	bɛʁutɛ	compound	beyrouth|in	0.0	0.7777777777777778	0.16666666666666666	bɛjʁutɛ̃	bɛʁutɛ̃	0.375	0.2857142857142857
Bidart	bidaʁ	bidaʁ	bidaʁ	bidaʁ	compound	bi|da|rt	0.0	0.0	0.0	bidaʁ	bidaʁ	0.0	0.0
Bifröst	bifʁɔst	bifʁɔst	bifʁost	bifʁ	compound	[]	0.0	0.14285714285714285	0.75	bifʁœst	bifʁɔst	0.14285714285714285	0.0
Binche	bɛʃ	bɛʃ	bɛʃ	bɛʃ	compound	bin|che	0.0	0.0	0.0	bɛʃ	bɛ̃ʃ	0.0	0.25
Bioteau	bjɔto	bjɔto	bjoto	bjɔto	compound	bio|teau	0.0	0.2	0.0	bjɔto	bjɔto	0.0	0.0
Bièvre	bjɛvʁ	bjɛvʁ	bjɛvʁ	bjɛvʁ	compound	[]	0.0	0.0	0.0	bjɛvʁ	bjɛvʁ	0.0	0.0
Blandine	blɑdin	blɑdin	blɑdin	blɑdin	compound	bl|andine	0.0	0.0	0.0	blɑ̃din	blɑ̃din	0.14285714285714285	0.14285714285714285
Bompas	bɔpa	bɔpa	bɔpa	bɔpa	compound	bo|mp|as	0.0	0.0	0.0	bɔ̃pa	bɔ̃pa	0.2	0.2
Boniface	bɔnifas	bɔnifas	bonifas	bɔnifas	compound	boni|face	0.0	0.14285714285714285	0.0	bɔnifas	bɔnifas	0.0	0.0
Bonzom	bɔzɔ	bɔzɔm	bɔzɔm	bɔzɔm	compound	bon|zo|m	0.2	0.2	0.2	bɔ̃zɔm	bɔ̃zɔm	0.3333333333333333	0.3333333333333333
Bonzon	bɔzɔ	bɔzɔ	bɔzɔ	bɔzɔ	compound	bon|zon	0.0	0.0	0.0	bɔ̃zɔ̃	bɔ̃zɔ̃	0.3333333333333333	0.3333333333333333
Bouctouche	buktuʃ	buktuʃ	buktuʃ	buktuʃ	compound	bouc|touche	0.0	0.0	0.0	bukuʃ	buktuʃ	0.2	0.0
Boudreau	budʁo	budʁo	budʁo	budʁo	compound	bou|dre|au	0.0	0.0	0.0	budʁo	budʁo	0.0	0.0
Boudreaux	budʁo	budʁo	budʁo	budʁo	compound	bou|dre|aux	0.0	0.0	0.0	budʁo	budʁo	0.0	0.0
Bouglainval	buɡlɛval	buɡlɛnval	buɡlɛval	buɡlɛval	compound	boug|lai|n|val	0.1111111111111111	0.0	0.0	buɡlɛnval	buglɛ̃val	0.1111111111111111	0.2222222222222222
Bourdieu	buʁdjø	buʁdjø	buʁdjø	buʁdjø	compound	bou|r|dieu	0.0	0.0	0.0	buʁdjø	buʁdjø	0.0	0.0
Bourdin	buʁdɛ	buʁdɛ	buʁdɛ	buʁdɛ	compound	bou|rd|in	0.0	0.0	0.0	buʁdɛ̃	buʁdɛ̃	0.16666666666666666	0.16666666666666666
Bourges	buʁʒ	buʁʒ	buʁʒ	buʁʒ	compound	bourge|s	0.0	0.0	0.0	buʁʒ	buʁʒ	0.0	0.0
Bousenna	busena	buznna	buzɛna	buzɛna	compound	bouse|n|na	0.3333333333333333	0.3333333333333333	0.3333333333333333	busena	buzena	0.0	0.16666666666666666
Bowman	boman	bɔvman	bɔwman	bɔwman	compound	bo|w|man	0.3333333333333333	0.3333333333333333	0.3333333333333333	bɔvman	buman	0.3333333333333333	0.2
Breaux	bʁo	bʁo	bʁo	bʁo	compound	bre|aux	0.0	0.0	0.0	bʁo	bʁo	0.0	0.0
Brigitte	bʁiʒit	bʁiʒit	bʁiʒit	bʁiʒit	compound	bri|git|te	0.0	0.0	0.0	bʁiʒit	bʁiʒit	0.0	0.0
Brisac	bʁizak	bʁizak	bʁizak	bʁizak	compound	brisa|c	0.0	0.0	0.0	bʁizak	bʁizak	0.0	0.0
Broglie	bʁoɡli	bʁɔɡli	bʁœj	bʁɔɡli	compound	bro|gl|ie	0.16666666666666666	1.0	0.16666666666666666	bʁɔɡli	bʁɔgli	0.16666666666666666	0.3333333333333333
Brouchéion	bʁukejɔ	bʁukejɔ	bʁuʃejɔ	bʁuʃejɔ	compound	brou|ché|ion	0.0	0.14285714285714285	0.14285714285714285	bʁuʃejɔ̃	bʁuʃejɔ̃	0.25	0.25
Broulard	bʁulaʁ	bʁulaʁ	bʁulaʁ	bʁulaʁ	compound	brou|lard	0.0	0.0	0.0	bʁulaʁ	bʁulaʁ	0.0	0.0
Brugeois	bʁyʒwa	bʁyʒwa	bʁyʒwa	bʁyʒwa	compound	bru|geois	0.0	0.0	0.0	bʁyʒwa	bʁyʒwa	0.0	0.0
Brugeoise	bʁyʒwaz	bʁyʒwaz	bʁyʒwaz	bʁyʒwaz	compound	bru|geoise	0.0	0.0	0.0	bʁyʒwaz	bʁyʒwaz	0.0	0.0
Bruniquel	bʁynikɛl	bʁynikɛl	bʁynikɛl	bʁynikɛl	compound	bruni|quel	0.0	0.0	0.0	bʁynikɛl	bʁynikɛl	0.0	0.0
Bruz	bʁy	bʁy	bʁyz	bʁy	compound	bru|z	0.0	0.25	0.0	bʁy	bʁuz	0.0	0.5
Bryson	bʁisɔn	bʁisɔ	bʁizɔ	bʁizɔ	compound	br|ys|on	0.2	0.4	0.4	bʁisɔ	bʁizɔ̃	0.2	0.3333333333333333
Brébeuf	bʁebœf	bʁebœf	bʁebœf	bʁebœf	compound	br|éb|euf	0.0	0.0	0.0	bʁebœf	bʁebœf	0.0	0.0
Bréville	bʁevij	bʁevil	bʁevil	bʁevil	compound	br|é|ville	0.16666666666666666	0.16666666666666666	0.16666666666666666	bʁevil	bʁevij	0.16666666666666666	0.0
Brême	bʁɛm	bʁɛm	bʁɛm	bʁɛm	compound	b|rê|me	0.0	0.0	0.0	bʁɛm	bʁɛm	0.0	0.0
Buchez	byʃe	byʃe	byʃe	byʃe	compound	bu|chez	0.0	0.0	0.0	byʃe	byʃe	0.0	0.0
Buckingham	bykiŋɛm	byikiŋam	bykinɡam	byskiŋɡam	compound	bu|ck|ing|ham	0.25	0.375	0.3333333333333333	byikiŋam	bykiŋam	0.25	0.14285714285714285
Bucovine	bykɔvin	bykɔvin	bykovin	bykɔvin	compound	bu|co|vine	0.0	0.14285714285714285	0.0	bykɔvin	bykɔvin	0.0	0.0
Bulgnéville	bylɲevij	bylɲevil	bylnjevil	bylɡnevil	compound	bu|l|gn|é|ville	0.125	0.3333333333333333	0.3333333333333333	bylɡnevil	bylɲevil	0.3333333333333333	0.125
Bussy	bysi	bysi	bysi	bysi	compound	bus|sy	0.0	0.0	0.0	bysi	bysi	0.0	0.0
Béa	bea	bea	bea	bea	compound	bé|a	0.0	0.0	0.0	bea	bea	0.0	0.0
Béatrice	beatʁis	beatʁis	beatʁis	beatʁis	compound	béat|rice	0.0	0.0	0.0	beatʁis	beatʁis	0.0	0.0
Béchamp	beʃɑ	beʃɑ	beʃɑ	beʃɑ	compound	bé|champ	0.0	0.0	0.0	beʃɑ̃	beʃɑ̃	0.2	0.2
Béjaïa	beʒaja	beʒaja	beʒaja	beʒaja	compound	bé|ja|ïa	0.0	0.0	0.0	beʒaja	beʒaja	0.0	0.0
Bélial	beljal	beljal	beljal	beljal	compound	bé|lia|l	0.0	0.0	0.0	beljal	beljal	0.0	0.0
Bélize	beliz	beliz	beɪlaɪz	beliz	compound	bé|li|ze	0.0	0.42857142857142855	0.0	beliz	beliz	0.0	0.0
Bénédicte	benedikt	benedikt	benedikt	benediktə	compound	bé|né|dicte	0.0	0.0	0.1111111111111111	benedikt	benedikt	0.0	0.0
Béotie	beɔsi	beɔti	beoti	beɔti	compound	bé|oti|e	0.2	0.4	0.2	beɔti	beɔsi	0.2	0.0
Bérée	beʁe	beʁe	beʁe	beʁe	compound	bé|rée	0.0	0.0	0.0	beʁe	beʁe	0.0	0.0
Bételgeuse	betɛlʒøz	betɛlʒøz	betɛlʒøz	betɛlʒøz	compound	bé|tel|geuse	0.0	0.0	0.0	betɛlʒøz	betɛlʒøz	0.0	0.0
Bœotie	beɔsi	beɔsi	bɔəoti	bɔti	compound	[]	0.0	0.6666666666666666	0.5	bœti	bøti	0.75	0.75
Cadillac	kadilak	kadillak	kadijak	kadijak	compound	ca|dil|lac	0.125	0.14285714285714285	0.14285714285714285	kadillak	kadijak	0.125	0.14285714285714285
Cadix	kadis	kadis	kadiks	kadiks	compound	ca|dix	0.0	0.16666666666666666	0.16666666666666666	kadiks	kadi	0.16666666666666666	0.25
Cadjin	kadʒɛ	kadʒɛ	kadʒɛ	kadʒɛ	compound	ca|dj|in	0.0	0.0	0.0	kadʒɛ̃	kadʒɛ̃	0.16666666666666666	0.16666666666666666
Cadoc	kadɔk	kadɔk	kadɔk	kadɔk	compound	ca|doc	0.0	0.0	0.0	kadɔk	kadɔk	0.0	0.0
Caiète	kajɛt	kajɛt	kɛɛt	kajɛt	compound	[]	0.0	0.5	0.0	kɛt	kɛt	0.6666666666666666	0.6666666666666666
Cambridge	kambʁidʒ	kambʁidʒ	kɑbʁidʒ	kɑbʁidʒ	compound	ca|m|bridge	0.0	0.2857142857142857	0.2857142857142857	kambʁidʒ	kɑ̃bʁidʒ	0.0	0.25
Campanie	kɑpani	kɑpani	kɑpani	kɑpani	compound	campa|nie	0.0	0.0	0.0	kɑ̃pani	kɑ̃pani	0.14285714285714285	0.14285714285714285
Canavan	kanavan	kanavɑ	kanavɑ	kanavɑ	compound	cana|van	0.3333333333333333	0.3333333333333333	0.3333333333333333	kanavɑ̃	kanavɑ̃	0.2857142857142857	0.2857142857142857
Candilis	kɑdilis	kɑdilis	kɑdili	kɑdili	compound	candi|lis	0.0	0.16666666666666666	0.16666666666666666	kɑ̃diliz	kɑ̃dili	0.25	0.2857142857142857
Capernaüm	kapɛʁnaɔm	kapɛʁnaɔm	kapɛʁnaom	kapɛʁnam	compound	[]	0.0	0.1111111111111111	0.125	kapɛʁnom	kapɛʁnaɔm	0.25	0.0
Capoue	kapu	kapu	kapu	kapu	compound	cap|ou|e	0.0	0.0	0.0	ku	kapu	1.0	0.0
Caraquet	kaʁakɛt	kaʁakt	kaʁakɛ	kaʁakɛ	compound	car|aque|t	0.16666666666666666	0.16666666666666666	0.16666666666666666	kaʁakɛ	kaʁakɛ	0.16666666666666666	0.16666666666666666
Carbonifère	kaʁbɔnifɛʁ	kaʁbɔnifɛʁ	kaʁbonifɛʁ	kaʁbɔnifɛʁ	compound	car|boni|fère	0.0	0.1	0.0	kaʁbɔnifɛʁ	kaʁbɔnifɛʁ	0.0	0.0
Carcassonne	kaʁkasɔn	kaʁkasɔn	kaʁkasɔn	kaʁkasɔnə	compound	car|cas|sonne	0.0	0.0	0.1111111111111111	kaʁkasɔn	kaʁkasɔn	0.0	0.0
Carcellier	kaʁselje	kaʁselje	kaʁsɛlje	kaʁsɛlje	compound	car|cellier	0.0	0.125	0.125	kaʁselje	kaʁselje	0.0	0.0
Carine	kaʁin	kaʁin	kaʁin	kaʁin	compound	cari|ne	0.0	0.0	0.0	kaʁin	kaʁin	0.0	0.0
Carla	kaʁla	kaʁla	kaʁla	kaʁla	compound	car|la	0.0	0.0	0.0	kaʁla	kaʁla	0.0	0.0
Carnot	kaʁno	kaʁno	kaʁno	kaʁno	compound	car|not	0.0	0.0	0.0	kaʁno	kaʁno	0.0	0.0
Caro	kaʁo	kaʁo	kaʁo	kaʁo	compound	car|o	0.0	0.0	0.0	kaʁo	kaʁo	0.0	0.0
Carolane	kaʁɔlan	kaʁɔlan	kaʁolan	kaʁɔlan	compound	car|ola|ne	0.0	0.14285714285714285	0.0	kaʁɔlan	kaʁɔlan	0.0	0.0
Carole	kaʁɔl	kaʁɔl	kaʁɔl	kaʁɔl	compound	car|ole	0.0	0.0	0.0	kaʁɔl	kaʁɔl	0.0	0.0
Carélie	kaʁeli	kaʁeli	kaʁeli	kaʁeli	compound	car|élie	0.0	0.0	0.0	kaʁeli	kaʁeli	0.0	0.0
Cassini	kasini	kasini	kasini	kasini	compound	cas|sin|i	0.0	0.0	0.0	kasini	kasini	0.0	0.0
Castelbiague	kastɛlbjaɡ	kastɛlbjaɡy	kastɛlbjaɡ	kastɛlbjaɡ	compound	castel|bia|gue	0.09090909090909091	0.0	0.0	kastɛlbjag	kastɛlbjag	0.1	0.1
Catane	katan	katan	katan	katan	compound	cat|ane	0.0	0.0	0.0	katan	katan	0.0	0.0
Cauvin	kovɛ	kovɛ	kovɛ	kɔvɛ	compound	cau|vin	0.0	0.0	0.25	kovɛ̃	kovɛ̃	0.2	0.2
Cavalaire	kavalɛʁ	kavalɛʁ	kavalɛʁ	kavalɛʁ	compound	cavalai|re	0.0	0.0	0.0	kavalɛʁ	kavalɛʁ	0.0	0.0
Cazalé	kazale	kazale	kazale	kazale	compound	ca|za|lé	0.0	0.0	0.0	kazle	kazale	0.2	0.0
Cazotte	kazɔt	kazɔt	kazɔt	kazɔt	compound	ca|zo|tte	0.0	0.0	0.0	kazɔt	kazɔt	0.0	0.0
Centrafrique	sɑtʁafʁik	sɑtʁafʁik	sɑtʁafʁik	sɑtʁafʁik	compound	centra|fr|ique	0.0	0.0	0.0	sɑ̃tʁafʁik	sɑ̃tʁafʁik	0.1	0.1
Centrasiatique	sɑtʁazjatik	sɑtʁajatik	sɑtʁazjatik	sɑtʁazjatik	compound	centras|iat|ique	0.1	0.0	0.0	sɑ̃tʁazjatik	sɑ̃tʁazjatik	0.08333333333333333	0.08333333333333333
Chabert	ʃabɛʁ	ʃabɛʁ	ʃabɛʁ	ʃabɛʁ	compound	cha|bert	0.0	0.0	0.0	ʃabɛʁ	ʃabɛʁ	0.0	0.0
Chalabre	ʃalabʁ	ʃalabʁ	ʃalabʁ	ʃalabʁ	compound	chal|ab|re	0.0	0.0	0.0	ʃalabʁ	ʃalabʁ	0.0	0.0
Chalcédoine	kalsedwan	ʃalsedwan	ʃalsedwan	ʃalsedwan	compound	chal|cé|doine	0.1111111111111111	0.1111111111111111	0.1111111111111111	ʃalsedwan	kalsedwan	0.1111111111111111	0.0
Chantal	ʃɑtal	ʃɑtal	ʃɑtal	ʃɑtal	compound	chanta|l	0.0	0.0	0.0	ʃɑ̃tal	ʃɑ̃tal	0.16666666666666666	0.16666666666666666
Chaouis	ʃawi	ʃawi	kawi	ʃawi	compound	cha|oui|s	0.0	0.25	0.0	ʃawi	ʃawi	0.0	0.0
Chapuis	ʃapɥi	ʃapɥi	ʃapyi	ʃapɥi	compound	cha|puis	0.0	0.2	0.0	ʃapɥi	ʃapɥi	0.0	0.0
Charente	ʃaʁɑt	ʃaʁɑt	ʃaʁɑt	ʃaʁɑt	compound	char|ente	0.0	0.0	0.0	ʃaʁɑ̃t	ʃaʁɑ̃t	0.16666666666666666	0.16666666666666666
Chariclée	kaʁikle	ʃaʁikle	ʃaʁikle	ʃaʁikle	compound	char|ic|lée	0.14285714285714285	0.14285714285714285	0.14285714285714285	ʃaʁikle	kaʁikle	0.14285714285714285	0.0
Charites	kaʁit	ʃaʁit	ʃaʁit	ʃaʁit	compound	cha|rites	0.2	0.2	0.2	ʃaʁit	kaʁit	0.2	0.0
Charlevoix	ʃaʁləvwa	ʃaʁləvwa	ʃaʁləvwa	ʃaʁləvwa	compound	char|le|voix	0.0	0.0	0.0	ʃaʁləvwa	ʃaʁləvwa	0.0	0.0
Charline	ʃaʁlin	ʃaʁlin	ʃaʁlin	ʃaʁlin	compound	char|line	0.0	0.0	0.0	ʃaʁlin	ʃaʁlin	0.0	0.0
Charlène	ʃaʁlɛn	ʃaʁlɛn	ʃaʁlɛn	ʃaʁlɛn	compound	[]	0.0	0.0	0.0	ʃaʁlɛn	ʃaʁlɛn	0.0	0.0
Chartres	ʃaʁtʁ	ʃaʁtʁ	ʃaʁtʁ	ʃaʁtʁ	compound	char|tre|s	0.0	0.0	0.0	ʃaʁtʁ	ʃaʁtʁ	0.0	0.0
Chastres	ʃatʁ	ʃastʁ	ʃastʁ	ʃastʁ	compound	ch|astres	0.2	0.2	0.2	ʃastʁ	ʃastʁ	0.2	0.2
Chavin	ʃavɛ	ʃavɛ	ʃavɛ	ʃavɛ	compound	cha|vin	0.0	0.0	0.0	ʃavɛ̃	ʃavɛ̃	0.2	0.2
Chazal	ʃazal	ʃazal	ʃazal	ʃazal	compound	cha|za|l	0.0	0.0	0.0	ʃazal	ʃazal	0.0	0.0
Chelles	ʃɛl	ʃɛl	ʃɛl	ʃɛl	compound	che|lles	0.0	0.0	0.0	ʃɛl	ʃɛl	0.0	0.0
Cherbourg	ʃɛʁbuʁ	ʃɛʁbuʁ	ʃɛʁbuʁ	ʃɛʁbuʁ	compound	cher|bourg	0.0	0.0	0.0	ʃɛʁbuʁ	ʃɛʁbuʁ	0.0	0.0
Chiers	ʃjɛʁ	ʃje	ʃje	ʃje	compound	chier|s	0.6666666666666666	0.6666666666666666	0.6666666666666666	ʃje	ʃje	0.6666666666666666	0.6666666666666666
Chièvres	ʃjɛvʁ	ʃjɛvʁ	ʃjɛvʁ	ʃjɛvʁ	compound	[]	0.0	0.0	0.0	ʃjɛvʁ	ʃjɛvʁ	0.0	0.0
Chloé	klɔe	klɔe	klɔe	kloe	compound	chlo|é	0.0	0.0	0.25	klɔe	klɔe	0.0	0.0
Chopin	ʃɔpɛ	ʃɔpɛ	ʃopɛ	ʃɔpɛ	compound	cho|pin	0.0	0.25	0.0	ʃɔpɛ̃	ʃɔpɛ̃	0.2	0.2
Chouchanik	ʃuʃanik	ʃuʃanik	ʃuʃanik	ʃuʃanik	compound	chou|cha|ni|k	0.0	0.0	0.0	ʃuʃanik	ʃuʃanik	0.0	0.0
Christelle	kʁistɛl	kʁistɛl	kʁistɛl	kʁistɛl	compound	christ|elle	0.0	0.0	0.0	kʁistɛl	kʁistɛl	0.0	0.0
Christine	kʁistin	kʁistin	kʁistin	kʁistin	compound	christ|ine	0.0	0.0	0.0	kʁistin	kʁistin	0.0	0.0
Christopher	kʁistɔfɛʁ	kʁistɔf	kʁistofe	kʁistɔfe	compound	christophe|r	0.2857142857142857	0.375	0.25	kʁistɔf	kʁistɔfe	0.2857142857142857	0.25
Châteauroux	ʃatoʁu	ʃatoʁu	ʃatoʁu	ʃatoʁu	compound	château|roux	0.0	0.0	0.0	ʃatoʁu	ʃatɔʁu	0.0	0.16666666666666666
Chérif	ʃeʁif	ʃeʁif	ʃeʁif	ʃeʁif	compound	chéri|f	0.0	0.0	0.0	ʃeʁif	ʃeʁif	0.0	0.0
Circassien	siʁkasjɛ	siʁkasi	siʁkasjɛ	siʁkasjɛ	compound	circassie|n	0.2857142857142857	0.0	0.0	siʁkasi	siʁkasjɛ̃	0.2857142857142857	0.1111111111111111
Circassienne	siʁkasjɛn	siʁkasiɛn	siʁkasjɛn	siʁkasjɛn	compound	circassie|nne	0.1111111111111111	0.0	0.0	siʁkasjɛn	siʁkasjɛn	0.0	0.0
Ciron	siʁɔ	siʁɔ	siʁɔ	siʁɔ	compound	cir|on	0.0	0.0	0.0	siʁɔ̃	siʁɔ̃	0.2	0.2
Claira	klɛʁa	klɛʁa	klɛʁa	klɛʁa	compound	clair|a	0.0	0.0	0.0	klɛʁa	klɛʁa	0.0	0.0
Claire	klɛʁ	klɛʁ	klɛʁ	klɛʁ	compound	clair|e	0.0	0.0	0.0	klɛʁ	klɛʁ	0.0	0.0
Claudie	klodi	klodi	klodi	klodi	compound	cla|ud|ie	0.0	0.0	0.0	klodi	klodi	0.0	0.0
Claudine	klodin	klydin	klodin	klodin	compound	cla|udine	0.16666666666666666	0.0	0.0	klydin	klodin	0.16666666666666666	0.0
Cleenewerck	klənəwɛʁk	klɑewɛʁk	klinwək	klnɛʁk	compound	cle|en|e|we|rc|k	0.375	0.5714285714285714	0.5	klɛnewɛʁk	klinwɛʁk	0.2222222222222222	0.25
Clisthène	klistɛn	klistɛn	klistɛn	klistɛn	compound	[]	0.0	0.0	0.0	klistɛn	klistɛn	0.0	0.0
Cloutier	klutje	klutje	klutje	klutje	compound	clou|tier	0.0	0.0	0.0	klutje	klutje	0.0	0.0
Cléanthe	kleɑt	kleɑt	kleɪanð	kleɑt	compound	clé|anth|e	0.0	0.5714285714285714	0.0	kleɑ̃t	kleɑ̃t	0.16666666666666666	0.16666666666666666
Clélia	klelja	klelja	klelja	klelja	compound	clé|lia	0.0	0.0	0.0	klelja	klelja	0.0	0.0
Clélie	kleli	kleli	kleli	kleli	compound	clé|lie	0.0	0.0	0.0	kleli	kleli	0.0	0.0
Clémie	klemi	klemi	klemi	klemi	compound	clé|mie	0.0	0.0	0.0	klemi	klemi	0.0	0.0
Clœlius	kleljys	kleljys	kloəljys	klœljy	compound	[]	0.0	0.25	0.3333333333333333	kløliys	kleljys	0.2857142857142857	0.0
Cnide	knid	knid	knid	knid	compound	c|nide	0.0	0.0	0.0	nid	knid	0.3333333333333333	0.0
Cobée	kɔbe	kɔbe	kobe	kɔbe	compound	co|bée	0.0	0.25	0.0	kɔbe	kɔbe	0.0	0.0
Coldefy	kɔldəfi	kɔldəfi	kəʊldɪfaɪ	kɔldefi	compound	col|de|f|y	0.0	0.5555555555555556	0.14285714285714285	kɔldəfi	kɔldəfi	0.0	0.0
Colmar	kɔlmaʁ	kɔlmaʁ	kɔlmaʁ	kɔlmaʁ	compound	col|mar	0.0	0.0	0.0	kɔlmaʁ	kɔlmaʁ	0.0	0.0
Colonna	kɔlɔna	kɔlɔna	kolɔna	kɔlɔna	compound	colon|na	0.0	0.16666666666666666	0.0	kɔlɔ̃na	kɔlɔna	0.14285714285714285	0.0
Coltainville	kɔltɛvil	kɔltɛvil	kɔltɛvil	kɔltɛvil	compound	colt|ain|ville	0.0	0.0	0.0	kɔltɛ̃vil	kɔltɛ̃vil	0.1111111111111111	0.1111111111111111
Compostelle	kɔpɔstɛl	kɔpɔstɛl	kɔpɔstɛl	kɔpɔstɛl	compound	composte|lle	0.0	0.0	0.0	kɔ̃pɔstɛl	kɔ̃pɔstɛl	0.1111111111111111	0.1111111111111111
