grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
Abholen	aphoːlən	ˈapˌhoːlən	ˈaphˌoːlən	ʔaphoːln	dict	[]	0.250	0.250	0.250
Abholung	aphoːlʊŋ	ˈaphˌoːlʊŋ	ˈaphˌoːlʊŋ	ʔaphoːlʊŋ	dict	[]	0.250	0.250	0.125
Abholzung	aphɔltsʊŋ	ˈapˌhɔltsʊŋ	ˈaphˌɔltsʊŋ	ʔaphɔltsʊŋ	dict	[]	0.222	0.222	0.111
Abhängigkeit	aphɛŋɪckaɪt	ˈapˌhɛŋɪkaɪt	ˈaphˌɛŋɪckˌaɪt	aphɛŋɪckaɪt	dict	[]	0.273	0.273	0.000
Abhören	aphøːrən	ˈapˌhøːʁən	ˈaphˌøːrən	aphøːʁən	dict	[]	0.375	0.250	0.125
Abhörer	aphøːrɐ	aphøːrɐ	ˈaphˌøːrɜ	ʔaphøːʁɐ	dict	[]	0.000	0.429	0.286
Abhörgeräte	aphøːɐɡəʁɛːtə	ˈaphøːɐɡəˌʁɛːtə	ˈaphˌœɾɡərˌɛːtə	ʔaphœʁgeːʁɛtə	dict	[]	0.154	0.462	0.538
Abhörgeräten	aphøːɐɡəʁɛːtn	ˈaphøːɐɡəˌʁɛːtn	ˈaphˌœɾɡərˌɛːtən	ʔaphœʁgeːʁɛtən	dict	[]	0.154	0.538	0.615
Abhörgerätes	aphøːɐɡəʁɛːtəs	ˈaphøːɐɡəˌʁɛːtəs	ˈaphˌœɾɡərˌɛːtəs	ʔaphœʁgeːʁɛtəs	dict	[]	0.143	0.429	0.500
Abhörgeräts	aphøːɐɡəʁɛːts	ˈaphøːɐɡəˌʁɛːts	ˈaphˌœɾɡərˌɛːts	ʔaphœʁgeːʁɛts	dict	[]	0.154	0.462	0.538
Abi	abi	ˈaːbiː	ˈapiː	ʔapiː	dict	[]	1.000	1.000	1.000
Abisolierzange	apʔizoliːɐtsaŋə	ˈapʔizoliːɐˌtsaŋə	ˈapiːzˌoːliːɾtsˌaŋə	abiːzoːliːʁtsaŋə	dict	[]	0.133	0.467	0.333
Abklären	apklɛːʁən	ˈapˌklɛːʁən	ˈapklˌɛːrən	ʔapklɛːʁən	dict	[]	0.222	0.333	0.111
Abklärer	apklɛːʁɐ	apklɛːʁɐ	ˈapklˌɛːrɜ	ʔapklɛːʁɐ	dict	[]	0.000	0.500	0.125
Abklärung	ʔapklɛːʁʊŋ	ˈapˌklɛːʁʊŋ	ˈapklˌɛːrʊŋ	ʔapklɛːʁʊŋ	dict	[]	0.200	0.300	0.000
Abkommen	ʔapkɔmən	ˈapˌkɔmən	ˈapkˌɔmən	apkɔmən	dict	[]	0.250	0.250	0.125
Abkunft	apkʊnft	ˈapkʊnft	ˈapkˌʊnft	ʔapkʊnft	dict	[]	0.143	0.286	0.143
Abkupfern	apkʊpfɐn	ˈapˌkʊpfɐn	ˈapkˌʊpfɜn	ʔapkʊpfɛʁn	dict	[]	0.250	0.375	0.375
Abkömmling	apkœmlɪŋ	ˈapˌkœmlɪŋ	ˈapkˌœmlɪŋ	apkœmlɪŋ	dict	[]	0.250	0.250	0.000
Abkühlung	ʔapkyːlʊŋ	ˈapˌkyːlʊŋ	ˈapkˌyːlʊŋ	ʔapkyːlʊŋ	dict	[]	0.222	0.222	0.000
Abkürzung	apkʏʁtsʊŋ	ˈapˌkʏʁtsʊŋ	ˈapkˌyɾtsʊŋ	apkʏʁtsʊŋ	dict	[]	0.222	0.444	0.000
Abkürzungsverzeichnis	apkʏʁtsʊŋsfɛɐtsaɪcnɪs	ˈapkʏʁtsʊŋsfɛɐˌtsaɪcnɪs	ˈapkˌyɾtsʊŋsfɜtsˌaɪcnɪs	ʔapkʏʁtsʊŋsvɛʁtsaeːcnɪs	dict	[]	0.095	0.333	0.238
Abkürzungszeichen	apkʏʁtsʊŋstsaɪcən	ˈapkˌʏɾtsʊŋstsˌaɪcən	ˈapkˌyɾtsʊŋstsˌaɪcən	ʔapkʏʁtsʊŋstsaeːcən	dict	[]	0.235	0.294	0.176
Abladeplätze	ʔaplaːdəplɛtsə	ˈaplaːdəˌplɛtsə	ˈaplˌɑdɛplˌɛtsə	ʔaplaːdɛplɛtsə	dict	[]	0.143	0.357	0.071
Ablage	aplaːɡə	ˈapˌlaːɡə	ˈaplˌɑːɡə	ʔaplaːgə	dict	[]	0.286	0.429	0.286
Ablagern	ʔaplaːɡɐn	ˈapˌlaːɡɐn	ˈaplˌɑɡɜn	ʔaplaːgɛʁn	dict	[]	0.222	0.444	0.333
Ablass	aplas	ˈapˌlas	ˈaplˌas	aplas	dict	[]	0.400	0.400	0.000
Ablassbrief	aplasbʁiːf	ˈaplasˌbʁiːf	ˈaplˌasbɾiːf	ʔaplaszbʁiːf	dict	[]	0.200	0.300	0.200
Ablativ	aplatiːf	ˈablaˌtiːf	ˈaplatˌiːf	aplatiːf	dict	[]	0.375	0.250	0.000
Ablaut	aplaʊt	ˈapˌlaʊt	ˈaplˌaʊt	aplaʊt	dict	[]	0.333	0.333	0.000
Ableger	apleːɡɐ	ˈapˌleːɡɐ	ˈaplˌeːɡɜ	apleːgɐ	dict	[]	0.286	0.429	0.143
Ableismus	ɛɪbəlɪsmʊs	ɛɪbəˈlɪsmʊs	ˈaplˌaɪsmʊs	ʔaplaeːsmʊs	dict	[]	0.100	0.600	0.700
Ableitungsmorphem	aplaɪtʊŋsmɔʁfeːm	ˈaplaɪtʊŋsmɔʁˌfeːm	ˈaplˌaɪtʊŋsmˌɔɾfəm	ʔapləiːtʊŋsmɔʁfəm	dict	[]	0.125	0.375	0.375
Ablenkung	aplɛŋkʊŋ	ˈapˌlɛŋkʊŋ	ˈaplˌɛnkʊŋ	ʔaplɛŋkʊŋ	dict	[]	0.250	0.375	0.125
Ablenkungsmanöver	aplɛŋkʊŋsmanøːvɐ	ˈaplɛŋkʊŋsmaˌnøːvɐ	ˈaplˌɛnkʊŋsmˌɑnøːvɜ	ʔaplɛŋkʊŋsmanɔʏvɐ	dict	[]	0.125	0.375	0.188
Ablenkungstaktik	aplɛŋkʊŋstaktɪk	ˈapˌlɛŋkʊŋsˈtaktɪk	ˈaplˌɛnkʊŋstˌaktiːk	ʔaplɛŋkʊŋstaktiːk	compound	ablenkung|s|taktik	0.200	0.400	0.200
Ablichtung	aplɪctʊŋ	ˈaplɪctʊŋ	ˈaplˌɪctʊŋ	ʔaplɪctʊŋ	dict	[]	0.125	0.250	0.125
Abluft	aplʊft	ˈapˌlʊft	ˈaplˌʊft	ʔaplʊft	dict	[]	0.333	0.333	0.167
Ablösung	apløːzʊŋ	ˈapˌløːzʊŋ	ˈaplˌøːzʊŋ	ʔapløːzʊŋ	dict	[]	0.250	0.250	0.125
Abmachung	apmaχʊŋ	ˈapˌmaxʊŋ	ˈapmˌaxʊŋ	apmaχʊŋ	dict	[]	0.429	0.429	0.000
Abmagerung	apmaːɡəʁʊŋ	ˈapmˌɑgərˌʊŋ	ˈapmˌɑɡərˌʊŋ	ʔapmaːgɐʊŋ	dict	[]	0.600	0.500	0.400
Abmagerungskur	apmaːɡəʁʊŋskuːɐ	ˈapmaːɡəʁʊŋsˌkuːɐ	ˈapmˌɑɡeːrʊŋskˌuːɾ	ʔapmagɐʊŋskuːɐ	dict	[]	0.133	0.533	0.333
Abmahnung	apmaːnʊŋ	ˈapˌmaːnʊŋ	ˈapmˌɑːnʊŋ	ʔapmanʊŋ	dict	[]	0.250	0.375	0.250
Abmeldungen	apmɛldʊŋən	ˈapˌmɛldʊŋən	ˈapmˌɛldʊŋən	ʔapmɛldʊŋən	dict	[]	0.200	0.200	0.100
Abmessung	apmɛsʊŋ	ˈapmɛsʊŋ	ˈapmˌɛsʊŋ	ʔapmɛszʊŋ	dict	[]	0.143	0.286	0.286
Abmähen	apmɛːən	ˈapˌmɛːən	ˈapmˌɛːən	ʔapmɛːən	dict	[]	0.286	0.286	0.143
Abnagen	apnaːɡn	ˈapˌnaːɡn	ˈapnˌɑːʒən	ʔapnaːgən	dict	[]	0.286	0.714	0.429
Abnager	apnaːɡɐ	ˈapˌnaːɡəʁ	ˈapnˌɑːɡɜ	ʔapnaːgɐ	compound	abnage|r	0.571	0.571	0.286
Abnahme	apnaːmə	ˈapˌnaːmə	ˈapnˌɑːmə	apnaːmə	dict	[]	0.286	0.429	0.000
Abnehmer	apneːmɐ	ˈapneːmɐ	ˈapnˌeːmɜ	ʔapneːmɐ	dict	[]	0.143	0.429	0.143
Abneigung	ʔapnaɪɡʊŋ	ˈapˌnaɪɡʊŋ	ˈapnˌaɪɡʊŋ	ʔapnaɪgʊŋ	dict	[]	0.222	0.222	0.111
Abneigungen	ʔapnaɪɡʊŋən	ˈapˌnaɪɡʊŋən	ˈapnˌaɪɡʊŋən	ʔapnaɪgʊŋən	dict	[]	0.182	0.182	0.091
Abnutzen	ʔapnʊtsn	ˈapˌnʊtsn	ˈapnˌʊtsən	ʔapnʊtsn	dict	[]	0.250	0.222	0.000
Abnutzung	apnʊtsʊŋ	ˈapnʊtsʊŋ	ˈapnˌʊtsʊŋ	apnʊtsʊŋ	dict	[]	0.125	0.250	0.000
Abnutzungskriegen	apnʊtsʊŋskʁiːɡn	ˈapnʊtsʊŋˌɛskˈɑːˈʁiːɡn	ˈapnˌʊtsʊŋskɾˌiːɡən	ʔapnʊtsʊŋskʁiːgən	compound	abnutzung|sk|riegen	0.467	0.333	0.200
Abo	abo	ˈabo	ˈɑːboː	ʔaːboː	dict	[]	0.333	1.333	1.000
Abordnung	apʔɔʁtnʊŋ	ˈapˌʔɔʁtnʊŋ	ˈapɔɾdnˌʊŋ	ʔapʔɔʁdnʊŋ	dict	[]	0.222	0.556	0.222
Abort	abɔʁt	aˈbɔʁt	abˈɔɾt	ʔapʔɔʁt	dict	[]	0.200	0.400	0.167
Abpfiff	ʔappfɪf	ˈapˌpfɪf	ˈappfˌɪf	ʔappfɪff	dict	[]	0.286	0.286	0.143
Abpfiffe	ʔappfɪfə	ˈapˌpfɪfə	ˈappfˌɪfə	ʔappfɪffə	dict	[]	0.250	0.250	0.125
Abpfiffes	ʔappfɪfəs	ˈapˌpfɪfəs	ˈappfˌɪfəs	ʔappfɪffəs	dict	[]	0.222	0.222	0.111
Abpfiffs	ʔappfɪfs	ˈapˌpfɪfs	ˈappfˌɪfs	ʔappfɪffs	dict	[]	0.250	0.250	0.125
Abraham	aːbʁahaːm	ˈaːbʁaham	ˈapɾˌɑːɑːm	ʔapʁaam	dict	[]	0.222	0.778	0.556
Abrechnung	apʁɛcnʊŋ	ˈapˌʁɛcnʊŋ	ˈapɾˌɛcnʊŋ	ʔapʁɛcnʊŋ	dict	[]	0.250	0.375	0.125
Abrede	ʔapʁeːdə	ˈapʁeːdə	ˈapɾˌeːdə	ʔapʁeːdə	dict	[]	0.125	0.375	0.000
Abreise	ʔapʀaɪzə	ˈapˌʁaɪzə	ˈapɾˌaɪzə	ʔapʁaeːzə	dict	[]	0.375	0.375	0.375
Abreisen	ʔapʁaɪzn	ˈapˌʁaɪzn	ˈapɾˌaɪzən	ʔapʁaɪzn	dict	[]	0.250	0.333	0.000
Abreißen	ʔapʁaɪsn	ˈapˌʁaɪsn	ˈapɾˌaɪsən	ʔapʁaeːszən	dict	[]	0.250	0.333	0.333
Abreißer	apʁaɪsɐ	ˈapˌʁaɪsəʁ	ˈapɾˌaɪsɜ	ʔapʁaeːszɐ	compound	abreiße|r	0.571	0.571	0.571
Abreißers	apʁaɪsɐs	ˈapˌʁaɪsəʁs	ˈapɾˌaɪsɜs	ʔapʁaeːszɛʁs	compound	abreiße|r|s	0.500	0.500	0.750
Abringen	apʁɪŋən	ˈapˌʁɪŋən	ˈapɾˌɪŋən	ʔapʁɪŋən	dict	[]	0.286	0.429	0.143
Abrissbirne	apʁɪsbɪʁnə	ˈapʁɪsˌbɪʁnə	ˈapɾˌɪsbɪɾnə	ʔapʁɪssbɪʁnə	dict	[]	0.200	0.400	0.200
Abrissparty	aprɪspaːɐti	ˈapʁɪsˌpaːɐti	ɐbɹˈɪspɑːti	ʔapʁɪsspaʁtyː	dict	[]	0.273	0.545	0.636
Abrüstung	apʁʏstʊŋ	ˈapʁʏstʊŋ	ˈapɾˌystʊŋ	ʔapʁʏstʊŋ	dict	[]	0.125	0.500	0.125
Abrüstungskonferenz	apʁʏstʊŋskɔnfeʁɛnts	ˈapʁʏstʊŋskɔnfeˌʁɛnts	ˈapɾˌystʊŋskˌɔnfeːrˌɛnts	ʔapʁʏstʊŋskɔnfɐeːnts	dict	[]	0.105	0.421	0.211
Absage	apsaːɡə	ˈapˌzaːɡə	ˈapzˌɑːɡə	ʔapzaːgə	dict	[]	0.429	0.571	0.429
Absagen	apzaːɡn	ˈapˌzaːɡn	ˈapzˌɑːɡən	apzaːgn	dict	[]	0.286	0.571	0.143
Absatz	apzats	ˈapˌzats	ˈapzˌats	apzats	dict	[]	0.333	0.333	0.000
Absatzmarkt	apzatsmaʁkt	ˈapzatsˌmaʁkt	ˈapzˌatsmaɾkt	ʔapzatsmaʁkt	dict	[]	0.182	0.273	0.091
Absatzzeichen	apzatstsaɪcən	ˈapˌzatsˌtsaɪcn	ˈapzˌatstsaɪcən	ʔapzatstsaeːcən	dict	[]	0.308	0.154	0.231
Abschaffung	apʃafʊŋ	ˈapˌʃafʊŋ	ˈapʃˌafʊŋ	apʃafʊŋ	dict	[]	0.286	0.286	0.000
Abschaum	apʃaʊm	ˈapˌʃaʊm	ˈapʃˌaʊm	apʃaʊm	dict	[]	0.333	0.333	0.000
Abscheu	ʔapʃɔʏ	ˈapˌʃɔɪ	ˈapʃˌɔø	ʔapʃɔʏ	dict	[]	0.500	0.500	0.000
Abscheulichkeit	ʔapʃɔɪlɪckaɪt	apˈʃɔɪlɪckaɪt	ˈapʃˌɔølɪckˌaɪt	ʔapʃɔɔʏlɪckəiːt	dict	[]	0.154	0.308	0.385
Abschied	apʃiːt	ˈapˌʃiːt	ˈapʃˌiːt	ʔapʃiːt	dict	[]	0.333	0.333	0.167
Abschiedsfeier	apʃiːtsfaɪɐ	ˈapʃiːtsˌfaɪɐ	ˈapʃiːtsfˌaɪɜ	ʔapʃiːtsfəiːɐ	dict	[]	0.182	0.273	0.364
Abschiedskuss	apʃiːtskʊs	ˈapʃiːtsˌkʊs	ˈapʃˌiːtskʊs	ʔapʃiːtskʊss	dict	[]	0.200	0.200	0.200
Abschirmung	apʃɪʁmʊŋ	ˈapˌʃɪʁmʊŋ	ˈapʃˌɪɾmʊŋ	apʃɪʁmʊŋ	dict	[]	0.250	0.375	0.000
Abschlachten	apʃlaxtn	ˈapˌʃlaxtn	ˈapʃlˌaxtən	apʃlaχtən	dict	[]	0.250	0.375	0.250
Abschlag	apʃlaːk	ˈapʃlaːk	ˈapʃlˌɑːk	ʔapʃlak	dict	[]	0.143	0.429	0.286
Abschleifen	apʃlaɪfən	ˈapˌʃlaɪfn	ˈapʃlˌaɪfən	ʔapʃlaeːfən	dict	[]	0.333	0.222	0.333
Abschleppwagen	apʃlɛpvaːɡən	ˈapʃlɛpˌvaːɡn	ˈapʃlˌɛpvɑːɡən	apʃlɛpvaːgən	dict	[]	0.250	0.250	0.083
Abschließen	ʔapʃliːsn	ˈapˌʃliːsn	ˈapʃlˌiːsən	ʔapʃliːszən	dict	[]	0.222	0.200	0.100
Abschluss	apʃlʊs	ˈapˌʃlʊs	ˈapʃlˌʊs	apʃlʊs	dict	[]	0.333	0.333	0.000
Abschlussfeier	apʃlʊsfaɪɐ	ˈapʃlʊsˌfaɪɐ	ˈapʃlʊsfˌaɪɜ	ʔapʃlʊssfəiːɐ	dict	[]	0.200	0.300	0.500
Abschmelzung	apʃmɛltsʊŋ	ˈapˌʃmɛltsʊŋ	ˈapʃmˌɛltsʊŋ	ʔapʃmɛltsʊŋ	dict	[]	0.200	0.200	0.100
Abschneider	apʃnaɪdɐ	ˈapˌʃnaɪdɐ	ˈapʃnˌaɪdɜ	ʔapʃnaeːdɐ	dict	[]	0.250	0.375	0.375
Abschneiderin	apʃnaɪdəʁɪn	apʃnaɪdəʁɪn	ˈapʃnˌaɪdərˌɪn	ʔapʃnaeːdɐɪn	dict	[]	0.000	0.364	0.455
Abschneiders	apʃnaɪdɐs	ˈapˌʃnaɪdɐs	ˈapʃnˌaɪdɜs	ʔapʃnaeːdɛʁs	dict	[]	0.222	0.333	0.556
Abschneidung	apʃnaɪdʊŋ	apʃnaɪdʊŋ	ˈapʃnˌaɪdʊŋ	ʔapʃnaeːdʊŋ	compound	ab|schnei|dung	0.000	0.222	0.333
Abschnitt	apʃnɪt	ˈapˌʃnɪt	ˈapʃnˌɪt	ʔapʃnɪt	dict	[]	0.333	0.333	0.167
Abschnittsende	apʃnɪtsɛndə	ˈapˌʃnɪtsˈɛndə	ˈapʃnˌɪtzəndə	ʔapʃnɪttzɛndə	compound	abschnitts|ende	0.273	0.364	0.273
Abschottung	apʃɔtʊŋ	ˈapˌʃɔtʊŋ	ˈapʃˌɔtʊŋ	apʃɔtʊŋ	dict	[]	0.286	0.286	0.000
Abschreckung	apʃʁɛkʊŋ	ˈapˌʃʁɛkʊŋ	ˈapʃrˌɛkʊŋ	ʔapʃʁɛkʊŋ	dict	[]	0.250	0.375	0.125
Abschreibung	apʃʁaɪbʊŋ	ˈapʃʁaɪbʊŋ	ˈapʃrˌaɪbʊŋ	apʃʁaɪbʊŋ	dict	[]	0.111	0.333	0.000
Abschrift	apʃʁɪft	ˈapˌʃʁɪft	ˈapʃrˌɪft	ʔapʃʁɪft	dict	[]	0.286	0.429	0.143
Abschub	apʃuːp	apʃuːp	ˈapʃˌuːp	ʔapʃuːp	compound	ab|schub	0.000	0.333	0.167
Abschuss	apʃʊs	ˈapˌʃʊs	ˈapʃˌʊs	ʔapʃʊss	dict	[]	0.400	0.400	0.400
Abschweifung	apʃvaɪfʊŋ	ˈapˌʃvaɪfʊŋ	ˈapʃvˌaɪfʊŋ	apʃvaɪfʊŋ	dict	[]	0.222	0.222	0.000
Abschwung	apʃvʊŋ	ˈapˌʃvʊŋ	ˈapʃvˌʊŋ	ʔapʃvʊŋ	dict	[]	0.333	0.333	0.167
Abschälen	apʃɛːlən	ˈapˌʃɛːlən	ˈapʃˌɛːlən	ʔapʃɛːlən	dict	[]	0.250	0.250	0.125
Abseits	apzaɪts	ˈapˌzaɪts	ˈapzaɪts	apzaɪts	dict	[]	0.286	0.143	0.000
Abseitsfalle	apzaɪtsfalə	apˈsaɪtsˌfalə	ˈapzaɪtsfˌalə	ʔapzaeːtsfallə	dict	[]	0.273	0.182	0.364
Abseitstor	apzaɪtstoːɐ	apˈsaɪtsˌtoːɐ	apzˈaɪtstoːɾ	ʔapzaeːtstoːʁ	dict	[]	0.273	0.182	0.364
Absenden	apzɛndən	ˈapˌzɛndn	ˈapzəndən	ʔapzɛndən	dict	[]	0.375	0.250	0.125
Absender	apzɛndɐ	ˈapˌzɛndɐ	ˈapzəndɜ	ʔapzɛndɐ	dict	[]	0.286	0.429	0.143
Absenderin	apzɛndəʁɪn	ˈapzɛndəˌʁɪn	ˈapzəndərˌɪn	ʔapzɛndeːʁɪn	dict	[]	0.200	0.400	0.300
Absicherer	apzɪcəʁɐ	apzɪcəʁɐ	ˈapzˌɪcərɜ	ʔapzɪcɐɐ	dict	[]	0.000	0.500	0.375
Absicht	apzɪct	ˈapzɪct	ˈapzˌɪct	apzɪct	dict	[]	0.167	0.333	0.000
Absichtserklärung	apzɪctsʔɛɐklɛːʁʊŋ	ˈapzɪctsʔɛɐˌklɛːʁʊŋ	ˈapzˌɪctzɜklˌɛːrʊŋ	ʔapzɪctzɛʁklɛʁʊŋ	dict	[]	0.118	0.471	0.294
Absinth	apzɪnt	apˈzɪnt	ˈapzˌɪnt	ʔapzɪnt	dict	[]	0.167	0.333	0.167
Absolutadjektiv	apzoluːtʔatjɛktiːf	apzoˈluːtʔatjɛkˌtiːf	apzˌoːluːtˌadjɛktˈiːf	ʔapzoːluːtatjɛktiːf	dict	[]	0.111	0.278	0.167
Absolutheit	apzoluːthaɪt	apzoˈluːthaɪt	apzˈoːlʊtˌaɪt	ʔapzoːlʊtəiːt	dict	[]	0.083	0.417	0.583
Absolventin	apsɔlvɛntɪn	apzɔlˈvɛntɪn	apzˈɔlvəntˌɪn	apsɔlvɛntɪn	dict	[]	0.182	0.364	0.000
Abspann	apʃpan	ˈapˌʃpan	ˈapʃpˌan	ʔapʃpann	dict	[]	0.333	0.333	0.333
Absperrhahn	apʃpɛrhaːn	ˈapʃpɛʁˌhaːn	ˈapʃpˌɛɾhɑːn	ʔapʃpɛʁʁan	dict	[]	0.300	0.400	0.400
Abspielgeräten	apʃpiːlɡəʁɛːtn	ˈapʃpiːlɡəˌʁɛːtn	ˈapʃpˌiːlɡərˌɛːtən	ʔapʃpiːlgeːʁɛtən	dict	[]	0.143	0.357	0.429
Absprache	apʃpʁaːxə	ˈapˌʃpʁaːxə	ˈapʃpɾˌɑːxə	ʔapʃpʁaxə	dict	[]	0.222	0.444	0.222
Abspringen	apʃpʁɪŋən	ˈapˌʃpʁɪŋən	ˈapʃpɾˌɪŋən	apʃpʁɪŋən	dict	[]	0.222	0.333	0.000
Abstammung	apʃtamʊŋ	ˈapˌʃtamʊŋ	ˈapʃtˌamʊŋ	ʔapʃtammʊŋ	dict	[]	0.250	0.250	0.250
Abstand	apʃtant	ˈapˌʃtant	ˈapʃtˌant	ʔapʃtant	dict	[]	0.286	0.286	0.143
Abstecher	apʃtɛcɐ	ˈapˌʃtɛcɐ	ˈapʃtˌɛcɜ	apʃtɛcɐ	dict	[]	0.286	0.429	0.000
Absteige	apʃtaɪɡə	ˈapˌʃtaɪɡə	ˈapʃtˌaɪɡə	ʔapʃtəɪgə	dict	[]	0.250	0.250	0.375
Abstellfläche	apʃtɛlflɛcə	ˈapʃtɛlˌflɛcə	ˈapʃtˌɛlflɛcə	ʔapʃtɛllflɛcə	dict	[]	0.182	0.182	0.182
Abstellgleis	apʃtɛlɡlaɪs	ˈapʃtɛlˌɡlaɪs	ˈapʃtˌɛlɡlaɪs	ʔapʃtɛllglaeːs	dict	[]	0.182	0.182	0.455
Abstieg	apʃtiːk	ˈapˌʃtiːk	ˈapʃtˌiːk	ʔapʃtiːk	dict	[]	0.286	0.286	0.143
Abstimmung	ʔapʃtɪmʊŋ	ˈapˌʃtɪmʊŋ	ˈapʃtˌɪmʊŋ	ʔapʃtɪmʊŋ	dict	[]	0.222	0.222	0.000
Abstinenz	apstinɛnts	apstiˈnɛnts	ˈapʃtiːnˌɛnts	apstiːnɛnts	dict	[]	0.100	0.400	0.100
Abstoßung	apʃtoːsʊŋ	ˈapˌʃtoːsʊŋ	ˈapʃtˌoːsʊŋ	ʔapstɔszʊŋ	dict	[]	0.222	0.222	0.556
Abstrahlung	apʃtʁaːlʊŋ	apˈʃtʁaːlʊŋ	apstɾˈɑːlʊŋ	ʔapʃtʁalʊŋ	compound	ab|strahlung	0.100	0.400	0.200
Abstrich	apʃtʁɪc	ˈapˌʃtʁɪc	apʃtɾˈɪc	ʔapʃtʁɪc	dict	[]	0.286	0.286	0.143
Absturz	apʃtʊʁts	ˈapˌʃtʊʁts	ˈapʃtˌ??ts	apʃtʊʁts	dict	[]	0.250	0.500	0.000
Absurdistan	apzʊʁdɪstaːn	apˈzʊʁdɪstaːn	apzˈ??dɪstˌɑːn	ʔapzʊʁdɪstan	dict	[]	0.083	0.417	0.167
Absurdität	apzʊʁditɛːt	ˌapzʊʁdiˈtɛːt	apzˌ??diːtˈɛːt	ʔapzʊʁdiːtɛːt	dict	[]	0.182	0.455	0.182
Absägen	apzɛːɡn	ˈapˌzɛːɡn	ˈapzˌɛːɡən	apzɛːgən	dict	[]	0.286	0.429	0.286
Abt	aːpt	aːpt	ˈɑːpt	apt	dict	[]	0.000	0.500	0.000
Abtei	aptaɪ	apˈtaɪ	ˈaptˌaɪ	aptaɪ	dict	[]	0.200	0.400	0.000
Abteikirche	aptaɪkɪʁcə	apˈtaɪˈkɪʁcə	ˈaptˌaɪkɪɾcə	ʔaptaeːkɪʁcə	compound	abtei|kirche	0.200	0.300	0.300
Abteikirchen	aptaɪkɪʁcən	apˈtaɪˈkɪʁcn	ˈaptˌaɪkiːɾcən	ʔaptaeːkɪʁcən	compound	abtei|kirchen	0.273	0.455	0.273
Abteil	aptaɪl	apˈtaɪl	ˈaptˌaɪl	aptaɪl	dict	[]	0.167	0.333	0.000
Abteilung	aptaɪlʊŋ	apˈtaɪlʊŋ	ˈaptˌaɪlʊŋ	ʔaptəiːlʊŋ	dict	[]	0.125	0.250	0.500
Abtragung	aptʁaːɡʊŋ	ˈapˌtʁaːɡʊŋ	ˈaptɾˌɑɡʊŋ	ʔaptʁaːgʊŋ	dict	[]	0.222	0.444	0.222
Abtreibung	aptʁaɪbʊŋ	ˈapˌtʁaɪbʊŋ	ˈaptɾˌaɪbʊŋ	ʔaptʁaeːbʊŋ	dict	[]	0.222	0.333	0.333
Abtreibungsbefürworter	aptʁaɪbʊŋsbəfyːɐvɔʁtɐ	ˈapˌtʁaɪbʊŋsbəˈfyːɐˌvɔʁtɐ	ˈaptɾˌaɪbʊŋsbəfˌyɾvɔɾtɜ	ʔaptʁaeːbʊŋsbeːfʏʁvɔʁtɐ	compound	abtreibung|s|befürworter	0.190	0.381	0.381
Abtreibungsbefürwortern	aptʀaɪbʊŋsbəfyːɐvɔʁtn	ˈapˌtʁaɪbʊŋsbəˈfyːɐˌvɔʁtɐn	ˈaptɾˌaɪbʊŋsbəfˌyɾvɔɾtɜn	ʔaptʁaeːbʊŋsbeːfʏʁvɔʁtɛʁn	compound	abtreibung|s|befürwortern	0.286	0.381	0.524
Abtreibungsgegner	aptʁaɪbʊŋsɡeːɡnɐ	ˈaptʁaɪbʊŋsˌɡeːɡnɐ	ˈaptɾˌaɪbʊŋsɡˌeːɡnɜ	ʔaptʁaeːbʊŋsgəgnɐ	dict	[]	0.125	0.312	0.438
Abtrennung	aptʁɛnʊŋ	ˈapˌtʁɛnʊŋ	ˈaptɾˌɛnʊŋ	aptʁɛnʊŋ	dict	[]	0.250	0.375	0.000
Abtritt	aptʁɪt	ˈapˌtʁɪt	ˈaptɾˌɪt	ʔaptʁɪt	dict	[]	0.333	0.500	0.167
Abtönung	aptøːnʊŋ	apˈtøːnʊŋ	ˈaptˌøːnʊŋ	ʔaptøːnʊŋ	compound	ab|tönung	0.125	0.250	0.125
Abtönungspartikel	aptøːnʊŋspaʁtɪkl	ˈaptøːnʊŋspaʁˌtiːkl	ˈaptˌøːnʊŋspaɾtˌiːkəl	ʔaptøːnʊŋspaʁtiːkeːl	dict	[]	0.250	0.438	0.312
Abtötung	aptøːtʊŋ	ˈapˌtøːtʊŋ	ˈaptˌøːtʊŋ	ʔaptøːtʊŋ	dict	[]	0.250	0.250	0.125
Abulie	abuliː	abuˈliː	ˌɑbuːlˈiː	ʔapuːliːə	dict	[]	0.167	0.667	0.667
Abwahl	apvaːl	ˈapˌvaːl	ˈapvˌɑːl	ʔapval	dict	[]	0.333	0.500	0.333
Abwanderung	apvandəʁʊŋ	ˈapˌvandəʁʊŋ	ˈapvˌandərˌʊŋ	apvandəʁʊŋ	dict	[]	0.200	0.400	0.000
Abwandlung	apvandlʊŋ	ˈapˌvandlʊŋ	ˈapvˌandlʊŋ	ʔapvandlʊŋ	dict	[]	0.222	0.222	0.111
Abwart	apvaʁt	apvaʁt	ˈapvˌaɾt	ʔapvaʁt	compound	ab|wart	0.000	0.500	0.167
Abwasch	apvaʃ	ˈapˌvaʃ	ˈapvˌaʃ	ʔapvaʃ	dict	[]	0.400	0.400	0.200
