grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
Annecy	ansi	ansi	ˈanəsi	ansi	compound	anne|cy	0.000	0.500	0.000
Annette	anɛt	anɛt	anˈɛt	anɛt	dict	[]	0.000	0.250	0.000
Annick	anik	anik	anˈik	anik	dict	[]	0.000	0.250	0.000
Annie	ani	ani	anˈi	ani	dict	[]	0.000	0.333	0.000
Annonay	anɔnɛ	anɔnɛ	anonˈɛ	anɔnɛ	dict	[]	0.000	0.400	0.000
Anselme	ɑsɛlm	ɑsɛlm	ɑsˈɛlm	ɑselm	dict	[]	0.000	0.200	0.200
Antananarivo	ɑtananaʁivo	ɑtananaʁivo	ɑtananaʁivˈo	ɑtananaʁivo	dict	[]	0.000	0.091	0.000
Antarctique	ɑtaʁktik	ɑtaʁktik	ɑtaʁtˈik	ɑtaʁtik	dict	[]	0.000	0.143	0.000
Antarès	ɑtaʁɛ	ɑtaʁɛs	ɑtaʁˈɛs	ɑtaʁɛs	compound	ant|ar|ès	0.200	0.400	0.200
Antillais	ɑtijɛ	ɑtijɛ	ɑtijˈɛ	ɑtijɛ	dict	[]	0.000	0.200	0.000
Antillaise	ɑtijɛz	ɑtijɛz	ɑtilˈɛz	ɑtijɛz	dict	[]	0.000	0.333	0.000
Antillaises	ɑtijɛz	ɑtijɛz	ɑtilˈɛz	ɑtijɛz	dict	[]	0.000	0.333	0.000
Antilles	ɑtij	ɑtij	ɑtˈij	ɑtij	dict	[]	0.000	0.250	0.000
Antioche	ɑtjɔʃ	ɑtjɔʃ	ɑtjˈɔʃ	ɑsjɔʃ	dict	[]	0.000	0.200	0.200
Antiochien	ɑtjɔʃjɛ	ɑtjɔʃjɛ	ɑtjoʃjˈɛ	ɑsjɔʃjɛ	dict	[]	0.000	0.286	0.143
Antiochos	ɑtjɔkɔs	ɑtiɔkɔ	ɑtjokˈo	ɑsjɔʃo	compound	anti|ocho|s	0.286	0.429	0.571
Antiphon	ɑtifɔ	ɑtifɔ	ɑtifˈɔ	ɑtifɔ	compound	anti|pho|n	0.000	0.200	0.000
Antiquité	ɑtikite	ɑtikite	ɑtikitˈe	ɑtikite	dict	[]	0.000	0.143	0.000
Antisthène	ɑtistɛn	ɑtistɛn	ɑtistˈɛn	ɑtistɛn	compound	[]	0.000	0.143	0.000
Antoine	ɑtwan	ɑtwan	ɑtwˈan	ɑtwan	dict	[]	0.000	0.200	0.000
Antoinette	ɑtwanɛt	ɑtwanɛt	ɑtwanˈɛt	ɑtwanɛt	dict	[]	0.000	0.143	0.000
Antras	ɑtʁas	ɑtʁa	ɑtʁˈa	ɑtʁa	compound	ant|ras	0.200	0.400	0.200
Anubis	anybis	anybis	anybˈi	anybi	compound	an|ub|is	0.000	0.333	0.167
Anvers	ɑvɛʁ	ɑvɛʁ	ɑvˈɛʁ	ɑvɛʁs	dict	[]	0.000	0.250	0.000
Aoi	aɔi	aɔi	awˈa	awa	dict	[]	0.000	1.000	0.667
Aoste	aɔst	aost	aˈɔst	aɔst	dict	[]	0.250	0.250	0.000
Aostois	aɔstwa	aɔstwa	aɔstwˈa	aɔstwa	compound	a|ost|ois	0.000	0.167	0.000
Aounit	aunit	awnit	aunˈi	awni	compound	aou|nit	0.200	0.400	0.400
Apache	apaʃ	apaʃ	apˈaʃ	apaʃ	dict	[]	0.000	0.250	0.000
Apamène	apamɛn	apamɛn	apamˈɛn	apamɛn	compound	ap|amène	0.000	0.167	0.000
Apamée	apame	apame	apamˈe	apame	compound	ap|amé|e	0.000	0.200	0.000
Apaméen	apameɛ	apameɛ	apameˈɛ	apame	dict	[]	0.000	0.167	0.167
Apennins	apenɛ	apenɛ	apɛnˈɛ	apɛnɛ	compound	apennin|s	0.000	0.200	0.000
Aphrodite	afʁɔdit	afʁɔdit	afʁodˈit	afʁɔdit	dict	[]	0.000	0.286	0.000
Apocalypse	apɔkalips	apɔkalips	apokalˈips	apɔkalips	dict	[]	0.000	0.222	0.000
Apollinaire	apɔlinɛʁ	apɔlinɛʁ	apɔlinˈɛʁ	apɔlinɛʁ	compound	apo|llin|aire	0.000	0.125	0.000
Apolline	apɔlin	apɔlin	apɔlˈin	apɔlin	compound	apo|llin|e	0.000	0.167	0.000
Apollodore	apɔlɔdɔʁ	apɔlɔdɔʁ	apɔlodˈɔʁ	apɔlɔdɔʁ	compound	apo|ll|odo|re	0.000	0.250	0.000
Apollon	apɔlɔ	apɔlɔ	apɔlˈɔ	apɔlɔ	dict	[]	0.000	0.200	0.000
Apollonia	apɔlɔnja	apɔlɔnja	apɔlonjˈa	apɔlɔnja	dict	[]	0.000	0.250	0.000
Apollonie	apɔlɔni	apɔlɔni	apɔlonˈi	apɔlɔni	dict	[]	0.000	0.286	0.000
Appalaches	apalaʃ	apalaʃ	apalˈaʃ	apalaʃ	dict	[]	0.000	0.167	0.000
Apulée	apyle	apyle	apylˈe	apyle	compound	ap|ul|ée	0.000	0.200	0.000
Aquitaine	akitɛn	akitɛn	akitˈɛn	akitɛn	dict	[]	0.000	0.167	0.000
Aquitanien	akitanjɛ	akitanjɛ	akitanjˈɛ	akitanjɛ	dict	[]	0.000	0.125	0.000
Arabe	aʁab	aʁab	aʁˈab	aʁab	dict	[]	0.000	0.250	0.000
Arabie	aʁabi	aʁabi	aʁabˈi	aʁabi	dict	[]	0.000	0.200	0.000
Aragon	aʁaɡɔ	aʁaɡɔ	aʁaɡˈɔ	aʁaɡɔ	compound	ara|gon	0.000	0.200	0.000
Aragonais	aʁaɡɔnɛ	aʁaɡɔnɛ	aʁaɡonˈɛ	aʁaɡɔnɛ	dict	[]	0.000	0.286	0.000
Arbonne	aʁbɔn	aʁbɔn	aʁbˈɔn	aʁbɔn	compound	ar|bonne	0.000	0.200	0.000
Arbrissel	aʁbʁisɛl	aʁbʁisɛl	aʁbʁisˈɛl	aʁbʁisɛl	compound	ar|bris|sel	0.000	0.125	0.000
Arcangues	aʁkɑɡ	aʁkɑɡ	aʁkˈɑɡ	aʁkɑɡ	compound	arc|ang|ues	0.000	0.200	0.000
Arceneaux	aʁsəno	aʁsəno	aʁsənˈo	aʁsəno	dict	[]	0.000	0.167	0.000
Archag	aʁʃaɡ	aʁʃaɡ	aʁkˈaɡ	aʁʃaɡ	dict	[]	0.000	0.400	0.000
Archambault	aʁʃɑbol	aʁʃɑbol	aʁkɑbˈo	aʁʃɑbo	dict	[]	0.000	0.429	0.143
Archiloque	aʁʃilɔk	aʁʃilɔk	aʁʃilˈok	aʁʃilɔk	compound	archi|loque	0.000	0.286	0.000
Archimède	aʁʃimɛd	aʁʃimɛd	aʁʃimˈɛd	aʁʃimɛd	dict	[]	0.000	0.143	0.000
Archélaüs	aʁʃelays	aʁʃelays	aʁkelaˈys	aʁʃela	compound	[]	0.000	0.250	0.250
Arctique	aʁktik	aʁktik	aʁtˈik	aʁktik	dict	[]	0.000	0.200	0.000
Ardennes	aʁdɛn	aʁdɛn	aʁdˈɛn	aʁdɛn	dict	[]	0.000	0.200	0.000
Ardouin	aʁdwɛ	aʁdwɛ	aʁdwˈɛ	aʁdwɛ	dict	[]	0.000	0.200	0.000
Ardèche	aʁdɛʃ	aʁdɛʃ	aʁdˈɛʃ	aʁdɛʃ	compound	ar|dèche	0.000	0.200	0.000
Argelès	aʁʒəlɛ	aʁʒəlɛ	aʁʒəlˈɛ	aʁʒəlɛ	dict	[]	0.000	0.167	0.000
Argenteuil	aʁʒɑtœj	aʁʒɑtœj	aʁʒɑtˈœj	aʁʒɑtœj	dict	[]	0.000	0.143	0.000
Argentine	aʁʒɑtin	aʁʒɑtin	aʁʒɑtˈin	aʁʒɑtin	dict	[]	0.000	0.143	0.000
Argovie	aʁɡɔvi	aʁɡɔvi	aʁɡovˈi	aʁɡɔvi	dict	[]	0.000	0.333	0.000
Ariane	aʁjan	aʁjan	aʁjˈan	aʁjan	dict	[]	0.000	0.200	0.000
Aristarque	aʁistaʁk	aʁistaʁk	aʁistˈaʁk	aʁistaʁk	dict	[]	0.000	0.125	0.000
Aristippe	aʁistip	aʁistip	aʁistˈip	aʁistip	compound	aris|tip|pe	0.000	0.143	0.000
Aristobule	aʁistɔbyl	aʁistɔbyl	aʁistobˈyl	aʁistɔbyl	dict	[]	0.000	0.222	0.000
Aristophane	aʁistɔfan	aʁistɔfan	aʁistofˈan	aʁistɔfan	dict	[]	0.000	0.222	0.000
Aristote	aʁistɔt	aʁistɔt	aʁistˈɔt	aʁistɔt	dict	[]	0.000	0.143	0.000
Aristée	aʁiste	aʁiste	aʁistˈe	aʁiste	compound	aris|tée	0.000	0.167	0.000
Aristénète	aʁistenɛt	aʁistenɛt	aʁistenˈɛt	aʁistenɛt	compound	[]	0.000	0.111	0.000
Arize	aʁiz	aʁiz	ˈaɹaɪz	aʁiz	compound	ari|ze	0.000	1.000	0.000
Ariège	aʁjɛʒ	aʁjɛʒ	aʁjˈɛʒ	aʁjɛʒ	compound	[]	0.000	0.200	0.000
Ariégeois	aʁjeʒwa	aʁjeʒwa	aʁjeʒwˈa	aʁjeʒwa	dict	[]	0.000	0.143	0.000
Arkhangelsk	aʁkɑʒɛlsk	aʁkɑʒɛlsk	aʁkɑʒˈɛlsk	aʁkɑʒɛlk	dict	[]	0.000	0.111	0.111
Arkhanguelsk	aʁkɑɡɛlsk	aʁkɑɡɛlsk	aʁkɑɡˈɛlsk	aʁkɑɡɛlk	dict	[]	0.000	0.111	0.111
Arlequin	aʁləkɛ	aʁləkɛ	aʁləkˈɛ	aʁləkɛ	dict	[]	0.000	0.167	0.000
Arles	aʁl	aʁl	ˈaʁl	aʁl	dict	[]	0.000	0.333	0.000
Arlette	aʁlɛt	aʁlɛt	aʁlˈɛt	aʁlɛt	compound	ar|lette	0.000	0.200	0.000
Arlon	aʁlɔ	aʁlɔ	aʁlˈɔ	aʁlɔ	compound	ar|lon	0.000	0.250	0.000
Armand	aʁmɑ	aʁmɑ	aʁmˈɑ	aʁmɑ	dict	[]	0.000	0.250	0.000
Armandine	aʁmɑdin	aʁmɑdin	aʁmɑdˈin	aʁmɑdin	dict	[]	0.000	0.143	0.000
Armanet	aʁmanɛ	aʁmanɛ	aʁmanˈɛ	aʁmanɛ	dict	[]	0.000	0.167	0.000
Armel	aʁmɛl	aʁmɛl	aʁmˈɛl	aʁmɛl	dict	[]	0.000	0.200	0.000
Armelle	aʁmɛl	aʁmɛll	aʁmˈɛl	aʁmɛl	compound	armel|le	0.200	0.200	0.000
Armin	aʁmɛ	aʁmɛ	aʁmˈɛ	aʁmɛ	compound	ar|min	0.000	0.250	0.000
Armoricain	aʁmɔʁikɛ	aʁmɔʁikɛ	aʁmoʁikˈɛ	aʁmɔʁikɛ	dict	[]	0.000	0.250	0.000
Arménie	aʁmeni	aʁmeni	aʁmenˈi	aʁmeni	dict	[]	0.000	0.167	0.000
Arnaud	aʁno	aʁno	aʁnˈo	aʁno	dict	[]	0.000	0.250	0.000
Arnault	aʁnol	aʁnolt	aʁnˈo	aʁno	compound	ar|nau|lt	0.200	0.400	0.200
Arno	aʁno	aʁno	aʁnˈo	aʁno	compound	ar|no	0.000	0.250	0.000
Arntfield	aʁntfild	aʁntfild	ˈɑːntfiːld	aʁfjɛld	dict	[]	0.000	0.500	0.500
Arpajon	aʁpaʒɔ	aʁpaʒɔ	aʁpaʒˈɔ	aʁpaʒɔ	compound	ar|pa|jo|n	0.000	0.167	0.000
Arpavon	aʁpavɔ	aʁpavɔ	aʁpavˈɔ	aʁpavɔ	compound	ar|pa|vo|n	0.000	0.167	0.000
Arquisat	aʁkiza	aʁkiza	aʁkizˈa	aʁkiza	dict	[]	0.000	0.167	0.000
Arrouet	aʁwɛ	aʁwɛ	aʁwˈɛ	aʁuɛ	compound	arr|ouet	0.000	0.250	0.250
Arruda	aʁuda	aʁoda	aʁydˈa	aʁyda	compound	arr|ud|a	0.200	0.400	0.200
Arsinoé	aʁsinɔe	aʁsinɔe	aʁsinɔˈe	aʁsinɔe	dict	[]	0.000	0.143	0.000
Arsène	aʁsɛn	aʁsɛn	aʁsˈɛn	aʁsɛn	compound	[]	0.000	0.200	0.000
Artagnan	aʁtaɲɑ	aʁtaɲɑ	aʁtanjˈɑ	aʁtaɲɑ	dict	[]	0.000	0.500	0.000
Artaxerxès	aʁtaksɛʁksɛs	aʁtaksɛʁksɛs	aʁtaksɛʁksˈɛ	aʁtaksʁsɛs	dict	[]	0.000	0.167	0.167
Arthabaska	aʁtabaska	aʁtabaska	ˈɑːθɐbˌaskə	aʁtabaska	dict	[]	0.000	0.778	0.000
Arthur	aʁtyʁ	aʁtyʁ	ˈɑːθə	aʁtyʁ	dict	[]	0.000	1.000	0.000
Artigat	aʁtiɡa	aʁtiɡa	aʁtiɡˈa	aʁtiɡa	dict	[]	0.000	0.167	0.000
Artigues	aʁtiɡ	aʁtiɡ	aʁtˈiɡ	aʁtiɡ	dict	[]	0.000	0.200	0.000
Artillac	aʁtijak	aʁtijak	aʁtijˈak	aʁtijak	dict	[]	0.000	0.143	0.000
Artois	aʁtwa	aʁtwa	aʁtwˈa	aʁtwa	dict	[]	0.000	0.200	0.000
Artémis	aʁtemis	aʁtemis	aʁtemˈi	aʁtemi	dict	[]	0.000	0.286	0.143
Arundel	aʁyndɛl	aʁœdɛl	aʁœdˈɛl	aʁœdɛl	compound	ar|un|del	0.286	0.429	0.286
Arviat	aʁviat	aʁvjat	aʁvjˈa	aʁvja	compound	ar|via|t	0.167	0.500	0.333
Arzou	aʁzu	aʁzu	aʁzˈu	aʁzu	compound	ar|zou	0.000	0.250	0.000
Arès	aʁɛs	aʁɛs	aʁˈɛs	aʁɛs	compound	ar|ès	0.000	0.250	0.000
Ascarat	askaʁa	askaʁa	askaʁˈa	askaʁa	dict	[]	0.000	0.167	0.000
Ascension	asɑsjɔ	asɑsjɔ	asɑsjˈɔ	asɑsjɔ	dict	[]	0.000	0.167	0.000
Ascou	asku	asku	askˈu	asku	dict	[]	0.000	0.250	0.000
Ascoux	aku	aku	askˈu	asku	dict	[]	0.000	0.667	0.333
Asiatique	azjatik	azjatik	azjatˈik	azjatik	dict	[]	0.000	0.143	0.000
Asie	azi	azi	azˈi	azi	dict	[]	0.000	0.333	0.000
Asperger	aspɛʁʒəʁ	aspɛʁʒe	aspɛʁʒˈe	aspɛʁʒe	dict	[]	0.250	0.250	0.250
Assedic	asedik	asedik	asdˈik	asedik	dict	[]	0.000	0.333	0.000
Assise	asiz	asiz	asˈiz	asiz	dict	[]	0.000	0.250	0.000
Assouan	aswɑ	aswɑ	aswˈɑ	asuɑ	dict	[]	0.000	0.250	0.250
Assouline	asulin	asulin	asulˈin	asulin	compound	as|soul|ine	0.000	0.167	0.000
Assyrie	asiʁi	asiʁi	asiʁˈi	asiʁi	dict	[]	0.000	0.200	0.000
Astié	astje	astje	astjˈe	astje	dict	[]	0.000	0.200	0.000
Astolphe	astɔlf	astɔlf	astˈɔlf	astɔlf	dict	[]	0.000	0.167	0.000
Astrid	astʁid	astʁid	astʁˈid	astʁid	compound	astr|id	0.000	0.167	0.000
Astruc	astʁyk	astʁyk	astʁˈyk	astʁyk	dict	[]	0.000	0.167	0.000
Asturies	astyʁi	astyʁi	astyʁˈi	astyʁi	dict	[]	0.000	0.167	0.000
Astérix	asteʁiks	asteʁiks	asteʁˈiks	asteʁiks	dict	[]	0.000	0.125	0.000
Ath	at	at	ˈaθ	at	compound	at|h	0.000	1.000	0.000
Athanase	atanaz	atanaz	ˈaθɐnˌeɪs	atanaz	dict	[]	0.000	1.167	0.000
Athènes	atɛn	atɛn	atˈɛn	atɛn	dict	[]	0.000	0.250	0.000
Athéna	atena	atena	atenˈa	atena	dict	[]	0.000	0.200	0.000
Athénaïs	atenais	atenais	atenaˈis	atenai	compound	athéna|ïs	0.000	0.143	0.143
Atlantide	atlɑtid	atlɑtid	atlɑtˈid	atlɑtid	dict	[]	0.000	0.143	0.000
Atlantique	atlɑtik	atlɑtik	atlɑtˈik	atlɑtik	dict	[]	0.000	0.143	0.000
Atlas	atlas	atlas	atlˈa	atlas	dict	[]	0.000	0.400	0.000
Atsuko	atsuko	atsyko	atsykˈo	atsyko	compound	at|su|ko	0.167	0.333	0.167
Attal	atal	atal	atˈal	atal	compound	att|al	0.000	0.250	0.000
Attale	atal	atal	atˈal	atal	compound	att|ale	0.000	0.250	0.000
Attalie	atali	atali	atalˈi	atali	compound	att|al|ie	0.000	0.200	0.000
Attique	atik	atik	atˈik	atik	dict	[]	0.000	0.250	0.000
Atton	atɔ	atɔ	atˈɔ	atɔ	compound	att|on	0.000	0.333	0.000
Aube	ob	ob	ˈob	ob	dict	[]	0.000	0.500	0.000
Auberjonois	obɛʁʒɔnwa	obɛʁʒɔnwa	obɛʁʒonwˈa	obɛʁʒɔnwa	dict	[]	0.000	0.222	0.000
Aubin	obɛ	obɛ	obˈɛ	obɛ	compound	au|bin	0.000	0.333	0.000
Aubrac	obʁak	obʁak	obʁˈak	obʁak	compound	au|bra|c	0.000	0.200	0.000
Auch	oʃ	aʊx	ˈoʃ	ɔʃ	all_lang	[]	1.500	0.500	0.500
Auckland	oklɑd	oklɑd	oklˈɑ	ɔklɑd	dict	[]	0.000	0.400	0.200
Aucoin	okwɛ	okwɛ	okwˈɛ	okɛ	compound	au|coin	0.000	0.250	0.250
Aude	od	od	ˈod	od	compound	aud|e	0.000	0.500	0.000
Audet	odɛ	odɛ	odˈɛ	odɛ	dict	[]	0.000	0.333	0.000
Audierne	odjɛʁn	odjɛʁn	odjˈɛʁn	odjɛʁn	dict	[]	0.000	0.167	0.000
Audrey	odʁi	odʁəi	odʁˈɛ	odʁɛ	compound	aud|re|y	0.250	0.250	0.000
Audric	odʁik	odʁik	odʁˈik	odʁik	compound	aud|ric	0.000	0.200	0.000
Audréane	odʁean	odʁean	odʁeˈan	odʁean	compound	aud|réa|ne	0.000	0.167	0.000
Audréanne	odʁean	odʁean	odʁeˈan	odʁean	dict	[]	0.000	0.167	0.000
Audrée	odʁe	odʁe	odʁˈe	odʁe	compound	aud|rée	0.000	0.250	0.000
Audureau	odyʁo	odyʁo	odyʁˈo	odyʁo	compound	aud|ure|au	0.000	0.200	0.000
Auger	oʒe	oʒe	oʒˈe	oʒe	dict	[]	0.000	0.333	0.000
Augier	oʒje	oʒje	oʒjˈe	oʒje	dict	[]	0.000	0.250	0.000
Augsbourg	oɡzbuʁ	oɡzbuʁ	oɡzbˈuʁ	oʒsbuʁ	dict	[]	0.000	0.167	0.333
Auguste	oɡyst	ogyst	oɡˈyst	oɡyst	dict	[]	0.200	0.200	0.000
Augustin	oɡystɛ	ogystɛ	oɡystˈɛ	oɡystɛ	dict	[]	0.167	0.167	0.000
Augustine	oɡystin	ogystin	oɡystˈin	oɡystin	dict	[]	0.143	0.143	0.000
Aulnay	ɔnɛ	ɔnɛ	olnˈɛ	olnɛ	dict	[]	0.000	0.667	0.333
Aumond	omɔ	omɔ	omˈɔ	omɔ	compound	au|mond	0.000	0.333	0.000
Auriane	ɔʁjan	ɔʁjan	oʁjˈan	oʁjan	dict	[]	0.000	0.200	0.000
Aurignac	ɔʁiɲak	oʁiɲak	oʁinjˈak	oʁiɲak	compound	auri|gnac	0.167	0.667	0.167
Aurigny	ɔʁiɲi	ɔʁiɲi	oʁinjˈi	oʁiɲi	dict	[]	0.000	0.800	0.200
Aurillac	oʁijak	oʁijak	oʁijˈak	oʁijak	compound	auri|lla|c	0.000	0.167	0.000
Auriol	ɔʁjɔl	ɔʁjɔl	oʁjˈɔl	ɔʁjɔl	dict	[]	0.000	0.200	0.000
Aurore	ɔʁɔʁ	ɔʁɔʁ	oʁˈɔʁ	ɔʁɔʁ	dict	[]	0.000	0.250	0.000
Aurélia	ɔʁelja	ɔʁelja	oʁeljˈa	ɔʁelja	dict	[]	0.000	0.333	0.000
Aurélie	ɔʁeli	ɔʁeli	oʁelˈi	ɔʁeli	compound	aur|élie	0.000	0.400	0.000
Aurélien	ɔʁeljɛ	oʁeljɛ	oʁeljˈɛ	oʁeljɛ	dict	[]	0.167	0.333	0.167
Australasie	ostʁalazi	ostʁalazi	ostʁalazˈi	ostʁalazi	dict	[]	0.000	0.111	0.000
Australie	ostʁali	ostʁali	ostʁalˈi	ɔstʁali	dict	[]	0.000	0.143	0.143
Auteuil	otœj	otœj	otˈœj	otøj	dict	[]	0.000	0.250	0.250
Auteuillois	otœjwa	otœjwa	otœjwˈa	otœjwa	dict	[]	0.000	0.167	0.000
Auteuilloise	otœjwaz	otœjwaz	otœjwˈaz	otœjwaz	dict	[]	0.000	0.143	0.000
Authier	otje	otje	otjˈe	otje	dict	[]	0.000	0.250	0.000
Autriche	otʁiʃ	otʁiʃ	otʁˈiʃ	otʁiʃ	dict	[]	0.000	0.200	0.000
Autrichien	otʁiʃjɛ	otʁiʃjɛ	otʁiʃjˈɛ	otʁiʃjɛ	dict	[]	0.000	0.143	0.000
Autrichienne	otʁiʃjɛn	otʁiʃjɛn	otʁiʃjˈɛn	otʁiʃjɛn	dict	[]	0.000	0.125	0.000
Auvergnat	ovɛʁɲa	ovɛʁɲa	ovɛʁnjˈa	ovɛʁɲa	dict	[]	0.000	0.500	0.000
Auvergne	ovɛʁɲ	ovɛʁɲ	ovˈɛʁɲ	ovɛʁɲ	dict	[]	0.000	0.200	0.000
Auxerre	osɛʁ	osɛʁ	oksˈɛʁ	osɛʁ	dict	[]	0.000	0.500	0.000
Auzas	oza	oza	ozˈa	oza	compound	au|za|s	0.000	0.333	0.000
Avantès	avɑtɛs	avɑɛs	avɑtˈɛ	avɑtɛ	compound	avant|ès	0.167	0.333	0.167
Avent	avɑ	avɑ	ˈav	av	dict	[]	0.000	0.667	0.333
Aventin	avɑtɛ	avɑtɛ	avɑtˈɛ	avɑtɛ	dict	[]	0.000	0.200	0.000
Aveyron	avɛʁɔ	avɛʁɔ	avɛʁˈɔ	avɛʁɔ	dict	[]	0.000	0.200	0.000
Avicenne	avisɛn	avisɛn	avisˈɛn	avisɛn	dict	[]	0.000	0.167	0.000
Avignon	aviɲɔ	aviɲɔ	avinjˈɔ	aviɲɔ	dict	[]	0.000	0.600	0.000
Avril	avʁil	avʁil	avʁˈil	avʁil	dict	[]	0.000	0.200	0.000
Axe	aks	aks	ˈaks	aks	dict	[]	0.000	0.333	0.000
Axel	aksɛl	aksɛl	aksˈɛl	aksɛl	dict	[]	0.000	0.200	0.000
Axelle	aksɛl	aksɛll	aksˈɛl	aksɛl	compound	axel|le	0.200	0.200	0.000
Aya	aja	aja	ɛjˈa	aja	compound	ay|a	0.000	0.667	0.000
Ayako	ajako	ajako	ajakˈo	ajako	compound	ay|ak|o	0.000	0.200	0.000
Aylmer	ɛlmɛʁ	ɛlmɛʁ	ɛlmˈe	ajme	dict	[]	0.000	0.400	0.800
Aymeric	ɛmʁik	ɛmʁik	ɛmʁˈik	ɛməʁik	dict	[]	0.000	0.200	0.200
Ayumi	ajumi	ajɔmi	ɛjymˈi	ajɔmi	compound	ay|um|i	0.200	0.600	0.200
Azerbaïdjan	azɛʁbajdʒɑ	azɛʁbajdʒɑ	azɛʁbaidʒˈɑ	azɛʁbaidʒɑ	dict	[]	0.000	0.200	0.100
Azraël	azʁaɛl	azʁaɛl	azʁaˈɛl	azʁaɛl	compound	[]	0.000	0.167	0.000
Aztèque	aztɛk	astɛk	aztˈɛk	astɛk	dict	[]	0.200	0.200	0.200
Aztèques	aztɛk	astɛk	aztˈɛk	astɛk	dict	[]	0.200	0.200	0.200
Azzedine	azedin	azzdin	azzdˈin	azzədin	compound	az|ze|dine	0.167	0.333	0.333
Azéri	azeʁi	azeʁi	azeʁˈi	azeʁi	compound	az|éri	0.000	0.200	0.000
Açores	asɔʁ	asɔʁ	asˈoʁ	asɔʁ	dict	[]	0.000	0.500	0.000
Aïcha	aiʃa	aiʃa	aiʃˈa	aiʃa	compound	aï|cha	0.000	0.250	0.000
Aïssata	aisata	aisata	aisatˈa	aisata	dict	[]	0.000	0.167	0.000
Aïssatou	aisatu	aisatu	aisatˈu	aisatu	dict	[]	0.000	0.167	0.000
BAC	bak	bak	bˈak	bak	abbr	[]	0.000	0.333	0.000
BATRAL	batʁal	beɑteɛʁɑɛl	batʁˈal	batʁal	abbr	[]	1.000	0.167	0.000
BCBG	besebeʒe	besebeʒe	bˌesˌebˌeʒˈe	bsebɡ	abbr	[]	0.000	0.500	0.500
BCE	beseø	beseœ	bs	bs	abbr	[]	0.200	0.600	0.600
BD	bede	bede	bulvˈaʁ	bede	abbr	[]	0.000	1.500	0.000
BM	beɛm	beɛm	bˌeˈɛm	beem	abbr	[]	0.000	0.500	0.250
BMW	beɛmdubləve	beɛmdubləve	bˌeˌɛmdubləvˈe	bm	abbr	[]	0.000	0.273	0.667
BO	beo	beo	bˈo	beo	abbr	[]	0.000	0.333	0.000
BP	bepe	bepe	bˌepˈe	bpe	abbr	[]	0.000	0.500	0.250
BQ	beky	beky	bˌekˈy	bk	abbr	[]	0.000	0.500	0.500
BST	beɛste	beɛste	bˌeˌɛstˈe	bst	abbr	[]	0.000	0.500	0.500
BZD	bezɛdde	bezɛdde	bˌezˌɛddˈe	bid	abbr	[]	0.000	0.429	0.714
BZDs	bezɛdde	bezɛde	bˌezˌɛddˈezz	bid	dict	[]	0.143	0.714	0.714
Baalbeck	baalbɛk	baalbɛk	baalbˈɛk	baalbɛk	compound	ba|al|bec|k	0.000	0.143	0.000
Babolein	babɔlɛ	babɔlɛ	babolˈɛ	babɔlɛ	dict	[]	0.000	0.333	0.000
Babylone	babilɔn	babilɔn	babilˈɔn	babilɔn	dict	[]	0.000	0.143	0.000
Bacchylide	bakilid	bakilid	bakilˈid	bakilid	dict	[]	0.000	0.143	0.000
Bachkir	baʃkiʁ	baʃkiʁ	baʃkˈiʁ	baʃkiʁ	dict	[]	0.000	0.167	0.000
Bachkirie	baʃkiʁi	baʃkiʁi	baʃkiʁˈi	baʃkiʁi	dict	[]	0.000	0.143	0.000
Bactriane	baktʁijan	baktʁijan	baktʁiˈan	baktʁijan	compound	bac|tria|ne	0.000	0.111	0.000
Bade	bad	bad	bˈad	bad	compound	ba|de	0.000	0.333	0.000
Badois	badwa	badwa	badwˈa	badwa	compound	ba|dois	0.000	0.200	0.000
Badr	badəʁ	badʁ	bˈadʁ	bad	compound	ba|dr	0.200	0.400	0.400
Bagdad	baɡdad	bagdad	baɡdˈad	baɡdad	dict	[]	0.167	0.167	0.000
Bahamas	baamas	baamas	baamˈas	baama	dict	[]	0.000	0.167	0.167
Bahloul	balul	balul	balˈul	balul	compound	bah|lou|l	0.000	0.200	0.000
Bahreïn	baʁɛjn	baʁɛjn	baʁˈɛjn	baʁin	dict	[]	0.000	0.167	0.333
Bahreïni	baʁɛjni	baʁɛjni	baʁˈɛjni	baʁɛni	dict	[]	0.000	0.143	0.143
Bahreïnien	baʁɛjnjɛ	baʁɛjnjɛ	baʁˈɛjnjɛ	baʁɛnjɛ	dict	[]	0.000	0.125	0.125
Bahreïnienne	baʁɛjnjɛn	baʁɛjnjɛn	baʁˈɛjnjɛn	baʁɛnjɛn	dict	[]	0.000	0.111	0.111
Bainghen	bɛɡɑ	bɛɡɑ	bɛɡˈɛn	bɛɡɛn	dict	[]	0.000	0.750	0.500
Bakavi	bakavi	bakavi	bakavˈi	bakavi	compound	ba|ka|vi	0.000	0.167	0.000
Bakhmout	bakmut	bakmut	bakmˈu	bakmu	compound	ba|k|h|mou|t	0.000	0.333	0.167
Bakinois	bakinwa	bakinwa	bakinwˈa	bakinwa	compound	ba|kin|ois	0.000	0.143	0.000
Bakinoise	bakinwaz	bakinwaz	bakinwˈaz	bakinwaz	compound	ba|kin|oise	0.000	0.125	0.000
